,playlistnumber,songname,id,artistname,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,index,acousticness_scaled,danceability_scaled,duration_ms_scaled,energy_scaled,instrumentalness_scaled,key_scaled,liveness_scaled,loudness_scaled,mode_scaled,speechiness_scaled,tempo_scaled,valence_scaled
246,3,Ambarsariya,4qRcjFkFqSpLBzcbLDt7HL,Sona Mohapatra,0.574,0.649,248182,0.458,0,4,0.113,-7.632,0,0.0446,180.071,0.748,248,1.107447761,-0.177901206,-0.283722804,-1.544670622,-0.170660919,-0.407417381,-0.427655002,-0.424714967,-1.417641964,-0.489388085,2.586396504,0.551602616
247,3,Moh Moh Ke Dhaage (Male),189DQylImZ1hGZaIpAQUzx,Papon,0.741,0.634,322900,0.344,6.09E-05,2,0.111,-11.011,1,0.0288,128,0.409,249,1.785507624,-0.286849001,0.870436339,-2.223972012,-0.169053842,-0.96750336,-0.44200553,-1.884597756,0.705396726,-0.69258244,0.475360284,-1.029257272
248,3,Khuda Jaane,0gPgdRfB4jdGrlyXS0Vx78,KK,0.391,0.382,333584,0.632,0.000486,8,0.0922,-6.393,1,0.0411,78.936,0.716,250,0.364424079,-2.117171959,1.035470686,-0.507842183,-0.157835969,0.712754576,-0.576900496,0.11058979,0.705396726,-0.534399493,-1.513767659,0.402376903
249,3,"Humsafar (From ""Badrinath Ki Dulhania"")",7aE1lfskJLMHQnzCCP1zsV,Akhil Sachdeva,0.719,0.319,268463,0.552,0,7,0.144,-6.401,1,0.0307,93.991,0.221,251,1.696182373,-2.574752698,0.029555142,-0.984544913,-0.170660919,0.432711587,-0.205221813,0.107133424,0.705396726,-0.668147676,-0.903415442,-1.905958331
250,3,Love You Zindagi,6k3XXCE1ZzwevQlxf8dNaw,Amit Trivedi,0.06,0.688,232505,0.701,0.0301,3,0.271,-7.505,1,0.0298,110.019,0.385,252,-0.979514931,0.105363061,-0.525883367,-0.096686078,0.623641547,-0.687460371,0.706036734,-0.369845149,0.705396726,-0.679722038,-0.25361635,-1.141176556
251,3,Sooraj Ki Baahon Mein,723xQva0yBF7M6K3nDAG8R,Dominique Cerejo,0.19,0.855,202919,0.553,5.19E-06,11,0.0942,-6.52,1,0.0331,124.922,0.874,253,-0.4516839,1.31831518,-0.982894427,-0.978586129,-0.170523961,1.552883545,-0.562549968,0.055719972,0.705396726,-0.63728271,0.35057356,1.139178857
252,3,Naina Da Kya Kasoor,4JQxGJ8jsKW8pOUVoAgOZr,Amit Trivedi,0.159,0.845,210952,0.659,0.0129,9,0.0782,-6.348,1,0.0373,125.965,0.547,254,-0.5775513,1.245683316,-0.85880973,-0.346955011,0.169754424,0.992797566,-0.677354194,0.130031852,0.705396726,-0.583269021,0.39285834,-0.385721389
253,3,Tujh Mein Rab Dikhta Hai,2LcXJP95e4HKydTZ2mYfrx,Roop Kumar Rathod,0.315,0.56,281574,0.604,1.12E-06,8,0.176,-8.732,1,0.0866,84.784,0.75,255,0.055845938,-0.82432479,0.232079039,-0.674688139,-0.170631364,0.712754576,0.02438664,-0.899965357,0.705396726,0.050748806,-1.276680993,0.560929223
254,3,Ye Tumhari Meri Baatein,1xaj4bm3GMthtoZHUfepl1,Dominique,0.393,0.351,324058,0.552,0.000494,5,0.112,-7.404,1,0.0273,87.769,0.319,256,0.372544556,-2.342330735,0.888323813,-0.984544913,-0.157624859,-0.127374392,-0.434830266,-0.326208523,0.705396726,-0.711873043,-1.155664628,-1.448954587
255,3,Aas Paas Khuda,3kuxr8U3QynLzyW82p5hYR,Rahat Fateh Ali Khan,0.335,0.556,319116,0.706,1.80E-06,5,0.137,-5.709,1,0.0336,80.008,0.726,257,0.137050712,-0.853377536,0.811985388,-0.066892157,-0.170613419,-0.127374392,-0.255448662,0.406109124,0.705396726,-0.630852509,-1.470307176,0.449009939
256,3,Dil Chahta Hai,2r1CHpKRDdzHGJScn5UqjX,Shankar Mahadevan,0.0906,0.813,310080,0.554,1.23E-06,10,0.0629,-9.105,1,0.04,103.953,0.782,258,-0.855271627,1.013261354,0.672407481,-0.972627345,-0.170628461,1.272840555,-0.787135736,-1.061118444,0.705396726,-0.548545935,-0.499541063,0.710154935
257,3,"Guzarish (From ""Ghajini"")",39bHz64P8EIGXnoPfpYnUE,Javed Ali,0.0925,0.595,327030,0.624,0,9,0.114,-10.943,0,0.0603,170.001,0.647,259,-0.847557173,-0.570113268,0.934231907,-0.555512456,-0.170660919,0.992797566,-0.420479738,-1.855218641,-1.417641964,-0.287479771,2.178143643,0.080608962
258,3,Dil Kyun Yeh Mera,5nHwX7e5XHnie22nuTFgda,KK,0.613,0.486,333200,0.382,8.56E-05,6,0.149,-6.183,1,0.0286,125.918,0.164,260,1.26579707,-1.361800579,1.029539088,-1.997538215,-0.168402039,0.152668597,-0.169345492,0.20131941,0.705396726,-0.69515452,0.39095289,-2.17176663
259,3,Dil Dhadakne Do,46elU7IBKWf55D5sjHGqO7,Joi Barua,0.0705,0.778,230319,0.599,0,2,0.59,-4.758,1,0.032,116.951,0.949,262,-0.936882425,0.759049832,-0.559650222,-0.704482059,-0.170660919,-0.96750336,2.994945998,0.816984688,0.705396726,-0.651429153,0.027417298,1.48892662
260,3,Uff Teri Adaa,0og9wKFGgFFNQnrBe7eisG,Shankar Mahadevan,0.00536,0.647,304089,0.792,5.82E-05,2,0.054,-9.815,1,0.0373,132.032,0.306,263,-1.201366374,-0.192427579,0.57986529,0.445563278,-0.169125092,-0.96750336,-0.850995587,-1.367870968,0.705396726,-0.583269021,0.638823594,-1.509577533
261,3,"Bekhayali (From ""Kabir Singh"")",1feANd8EfcDP5UqSvbheM3,Sachet Tandon,0.45,0.308,371791,0.585,0,9,0.319,-5.18,0,0.0428,171.843,0.345,264,0.603978162,-2.654647748,1.625649202,-0.787905037,-0.170660919,0.992797566,1.050449413,0.634661356,-1.417641964,-0.512536809,2.252821078,-1.327708696
262,3,Socha Hai,7IjnfuMNfdrAXbefurdIIR,Farhan Akhtar,0.722,0.593,246132,0.773,0,2,0.117,-5.591,1,0.0339,133.975,0.561,265,1.708363089,-0.584639641,-0.315388886,0.332346379,-0.170660919,-0.96750336,-0.398953945,0.457090529,0.705396726,-0.626994389,0.71759572,-0.320435139
263,3,Main Rahoon Ya Na Rahoon,6f3ANRNQ8nCiPZ6VqXqq93,Armaan Malik,0.718,0.55,309458,0.488,0.000118,6,0.126,-8.059,1,0.0284,136.025,0.301,266,1.692122134,-0.896956654,0.662799529,-1.365907098,-0.167547042,0.152668597,-0.334376568,-0.609198528,0.705396726,-0.697726601,0.800705786,-1.53289405
264,3,"Kaise Hua (From ""Kabir Singh"")",1y1rQTkWmrZdJmjwuK07GC,Vishal Mishra,0.452,0.385,234722,0.464,0,2,0.109,-6.975,1,0.0404,137.839,0.15,267,0.61209864,-2.0953824,-0.491637659,-1.508917917,-0.170660919,-0.96750336,-0.456356058,-0.140860871,0.705396726,-0.543401774,0.874248059,-2.237052879
265,3,Ik Junoon (Paint It Red),7e6qTHVfRdaYsio90s1fHC,Vishal Dadlani,0.364,0.79,299119,0.848,0.00147,2,0.148,-7.798,1,0.0508,127.034,0.641,268,0.254797634,0.846208068,0.503094352,0.779255189,-0.131869403,-0.96750336,-0.176520756,-0.496434572,0.705396726,-0.409653592,0.436197199,0.052629141
266,3,Senorita,3TAhWtQnpoL5Vl9VQPl9fU,Farhan Akhtar,0.134,0.701,229576,0.681,0,9,0.064,-6.442,1,0.0466,122.539,0.81,269,-0.679057267,0.199784484,-0.571127246,-0.215861761,-0.170660919,0.992797566,-0.779242945,0.089419546,0.705396726,-0.463667281,0.253963176,0.840727433
267,3,Woh Ladki Hai Kahan,2tO0QPdCA0jgDBshTuYYkc,Shaan,0.172,0.786,306133,0.677,0.000104,8,0.0446,-8.624,1,0.183,94.985,0.858,270,-0.524768197,0.817155322,0.61143869,-0.239696897,-0.167916485,0.712754576,-0.91844307,-0.85330441,0.705396726,1.290491577,-0.863117196,1.064566001
268,3,Voh Dekhnay Mein,0EMYTe2oQy70PCKPQFlbVy,Ali Zafar,0.491,0.815,272453,0.421,4.41E-06,0,0.117,-8.125,1,0.0352,140.01,0.543,271,0.770447949,1.027787726,0.091188148,-1.765145634,-0.170544545,-1.527589339,-0.398953945,-0.637713551,0.705396726,-0.610275866,0.962263647,-0.404374603
269,3,Daryaa,3ExeNEpJJQXfmq1cwj0LVo,Shahid Mallya,0.148,0.565,261918,0.527,2.30E-06,8,0.103,-5.035,1,0.0252,91.989,0.231,272,-0.622213925,-0.788008859,-0.071544614,-1.133514517,-0.170600225,0.712754576,-0.499407643,0.697307999,0.705396726,-0.738879888,-0.984579517,-1.859325295
270,3,Patakha Guddi,7jpmNt5iCtSdXuT1xEGp8O,Sultana,0.25,0.814,285186,0.791,0,11,0.124,-5.057,1,0.0934,130.941,0.902,273,-0.208069578,1.02052454,0.287873129,0.439604494,-0.170660919,1.552883545,-0.348727096,0.687802991,0.705396726,0.138199541,0.594592822,1.269751355
271,3,Ikk Kudi,1NgRBQQD8ZHy6lv79KyeZO,Shahid Mallya,0.723,0.641,242862,0.374,1.64E-05,11,0.135,-6.731,1,0.0284,120.035,0.265,274,1.712423328,-0.236006697,-0.365900147,-2.045208489,-0.170228143,1.552883545,-0.26979919,-0.035441693,0.705396726,-0.697726601,0.152447271,-1.700772976
272,3,Pichle Saat Dinon Mein (Album Version),1QQqHS80CpR8tA2lR8O65y,Farhan Akhtar,0.346,0.717,187942,0.772,1.05E-06,7,0.134,-5.852,1,0.0522,106.077,0.792,275,0.181713337,0.315995465,-1.214242181,0.326387595,-0.170633211,0.432711587,-0.276974455,0.344326573,0.705396726,-0.391649029,-0.413430926,0.75678797
273,3,Te Amo (Duet),3x55c9UVpbURc2T02DLfEM,Ash King,0.606,0.592,284723,0.757,0,11,0.251,-5.381,1,0.053,127.939,0.598,276,1.2373754,-0.591902827,0.280721229,0.237005833,-0.170660919,1.552883545,0.562531451,0.547820149,0.705396726,-0.381360707,0.472887252,-0.14789291
274,3,Pehli Baar,39GcR1iJpR2RX629O0zuW5,Sukriti Kakar,0.00147,0.734,263810,0.738,0,9,0.113,-4.606,0,0.0368,126.007,0.813,277,-1.217160702,0.439469633,-0.042319139,0.123788935,-0.170660919,0.992797566,-0.427655002,0.882655651,-1.417641964,-0.589699222,0.394561083,0.854717343
275,3,Sau Aasmaan,0zHZSO80CTxNtvtRhveHRJ,Armaan Malik,0.123,0.63,234737,0.729,8.00E-06,6,0.0786,-4.93,1,0.0287,127.919,0.44,278,-0.723719893,-0.315901747,-0.491405956,0.070159878,-0.170449809,0.152668597,-0.674484088,0.742672809,0.705396726,-0.69386848,0.472076422,-0.884694863
276,3,Subha Hone Na De,6WediUhXDfm8FR3wlM0r3G,Mika Singh,0.0805,0.728,288696,0.9,0.0485,8,0.154,-4.529,1,0.0452,131.971,0.503,279,-0.896280038,0.395890515,0.342091638,1.089111964,1.109195214,0.712754576,-0.133469172,0.915923178,0.705396726,-0.481671844,0.636350563,-0.590906743
277,3,Tumse Hi Tumse,6qNyL8lZuqFmy9ginJRQOZ,Shekhar Ravjiani,0.0981,0.7,261559,0.526,0.471,0,0.102,-6.246,1,0.0355,92.015,0.774,280,-0.824819837,0.192521297,-0.07709004,-1.139473301,12.25845741,-1.527589339,-0.506582907,0.174100524,0.705396726,-0.606417745,-0.983525438,0.672848507
278,3,"Chaiyya Chaiyya (From ""Dil Se"")",7ltsfuHdqTZ5LwPpDy1q0v,Sukhwinder Singh,0.186,0.786,416613,0.579,0,2,0.118,-14.913,1,0.142,90.012,0.481,281,-0.467924855,0.817155322,2.318008756,-0.823657742,-0.170660919,-0.96750336,-0.391778681,-3.570440503,0.705396726,0.763215087,-1.064730054,-0.69349942
279,3,Jeet,4ye8U0982eHtlhlvePpxtP,Ritviz,0.357,0.787,184848,0.734,0.00101,0,0.0625,-6.464,1,0.0701,98.989,0.634,282,0.226375963,0.824418509,-1.262034794,0.099953798,-0.144008245,-1.527589339,-0.790005841,0.079914538,0.705396726,-0.16144783,-0.700789047,0.019986016
280,3,O Re Piya,7cWnks0lsRtpAi87COOiXK,Rahat Fateh Ali Khan,0.779,0.586,379768,0.532,0.000565,11,0.124,-8.837,0,0.0328,99.994,0.494,283,1.939796695,-0.635481945,1.748868875,-1.103720596,-0.155751255,1.552883545,-0.348727096,-0.945330167,-1.417641964,-0.641140831,-0.660044844,-0.632876474
281,3,"Chor Bazari (From ""Love Aaj Kal "")",6XE0MxTJdLWEePTCqAw5xr,Neeraj Shridhar,0.368,0.824,257440,0.757,0.000111,11,0.146,-5.047,1,0.0743,100.027,0.97,284,0.271038589,1.093156403,-0.140715693,0.237005833,-0.167731764,1.552883545,-0.190871285,0.692123449,0.705396726,-0.10743414,-0.658706975,1.586855993
282,3,Apna Time Aayega,5uaIbU3oHHcSOK6WFNK5nj,Ranveer Singh,0.0187,0.766,140463,0.618,0.000115,11,0.181,-8.552,0,0.124,95.054,0.513,285,-1.147202789,0.671891596,-1.947644066,-0.591265161,-0.167626209,1.552883545,0.06026296,-0.822197111,-1.417641964,0.531727848,-0.860319832,-0.544273708
283,3,Lamberghini,7cFuzwgbtHXmSKuCzo0qCW,The Doorbeen,0.5,0.957,216905,0.579,0,11,0.0737,-7.257,1,0.0512,103.981,0.856,286,0.806990097,2.059160187,-0.76685452,-0.823657742,-0.170660919,1.552883545,-0.709642883,-0.262697789,0.705396726,-0.404509431,-0.498405901,1.055239394
284,3,Makhna,0ZHILXmUaVSLEOCWxPQ1ga,Tanishk Bagchi,0.167,0.696,183000,0.704,0,1,0.155,-7.876,1,0.0423,124.972,0.426,287,-0.54506939,0.163468552,-1.290580607,-0.078809726,-0.170660919,-1.24754635,-0.126293907,-0.530134145,0.705396726,-0.51896701,0.352600635,-0.949981112
285,3,Din Shagna Da,20rwogC6aE369YsxFb5aRp,Jasleen Royal,0.802,0.583,215305,0.452,0.00632,11,0.143,-10.459,0,0.026,79.999,0.327,288,2.033182185,-0.657271504,-0.79156951,-1.580423326,-0.00388379,1.552883545,-0.212397077,-1.646108469,-1.417641964,-0.728591566,-1.47067205,-1.411648159
286,3,Mauja Hi Mauja,2iXVckhPy7tP0wV9DvlrjZ,Mika Singh,0.075,0.738,245100,0.873,0.0294,2,0.225,-5.659,1,0.107,104.983,0.484,289,-0.918611351,0.468522378,-0.331330054,0.928224792,0.605169397,-0.96750336,0.375974583,0.427711414,0.705396726,0.313101011,-0.457783322,-0.679509509
287,3,Badtameez Dil,4eu27jAU2bbnyHUC3G75U8,Benny Dayal,0.24,0.805,252760,0.932,0,2,0.216,-2.228,0,0.0684,106.019,0.792,290,-0.248671965,0.955155863,-0.213007039,1.279793056,-0.170660919,-0.96750336,0.311397206,1.910060585,-1.417641964,-0.183310513,-0.415782333,0.75678797
288,3,"London Thumakda (From ""Queen"")",1VY2incfH4TLT9PCbot6lj,Neha Kakkar,0.363,0.835,230468,0.718,0.000919,0,0.0625,-6.614,1,0.0818,139.964,0.64,291,0.250737395,1.173051453,-0.557348639,0.004613252,-0.146409625,-1.527589339,-0.790005841,0.015107666,0.705396726,-0.010981124,0.960398738,0.047965837
289,3,Tu Hi Re - Bombay / Soundtrack Version,6nwRC0UkS1MdOOMjcJsrbX,Hariharan,0.158,0.445,435493,0.188,0,3,0.0958,-13.885,1,0.0336,99.718,0.357,292,-0.581611538,-1.659591219,2.609645639,-3.153542337,-0.170660919,-0.687460371,-0.551069545,-3.126297411,0.705396726,-0.630852509,-0.671234297,-1.271749054
290,3,Saawariya,5T6yrJuKWnkCH2OlQsoO7z,Monty Sharma,0.45,0.407,165773,0.497,1.74E-05,9,0.129,-8.292,1,0.0398,102.649,0.764,293,0.603978162,-1.9355923,-1.556683816,-1.312278041,-0.170201754,0.992797566,-0.312850775,-0.709865201,0.705396726,-0.551118016,-0.552407173,0.626215472
291,3,"Twist (From ""Love Aaj Kal"")",2W94YEMyahGhIrsjx35dVQ,Neeraj Shridhar,0.0393,0.721,299440,0.944,5.86E-05,7,0.0747,-4.995,1,0.142,109.014,0.728,294,-1.063561872,0.34504821,0.508052797,1.351298466,-0.169114536,0.432711587,-0.702467619,0.714589831,0.705396726,0.763215087,-0.294360553,0.458336546
292,3,Chammak Challo,0EH7sgeiFqDa3eS7ieW2zs,Akon,0.0696,0.742,227091,0.879,7.17E-06,0,0.0981,-4.274,0,0.0328,133.946,0.936,295,-0.94053664,0.497575124,-0.609512714,0.963977497,-0.170471712,-1.527589339,-0.534566438,1.026094859,-1.417641964,-0.641140831,0.716420017,1.428303674
293,3,Why This Kolaveri Di? - The Soup of Love,5AjYjRsiIPAKjRP182ocKB,Dhanush,0.543,0.816,260013,0.774,1.58E-05,5,0.394,-4.341,0,0.153,140.016,0.884,296,0.981580361,1.035050913,-0.1009709,0.338305164,-0.170243976,-0.127374392,1.588594224,0.99714779,-1.417641964,0.904679511,0.962506895,1.185811892
294,3,"Aahun Aahun (From ""Love Aaj Kal"")",1WrrcqB5cmqxJIJMcYk6fj,Neeraj Shridhar,0.154,0.536,290493,0.903,4.50E-05,1,0.064,-5.501,0,0.307,129.965,0.656,297,-0.597852493,-0.998641262,0.369849662,1.106988316,-0.169473424,-1.24754635,-0.779242945,0.495974652,-1.417641964,2.885181447,0.555024323,0.122578693
295,3,"Chogada (From ""Loveyatri"")",4ymPEyiXabTe1NO8q8EFxG,Darshan Raval,0.136,0.359,249742,0.972,2.52E-06,7,0.14,-3.452,1,0.109,62.914,0.595,298,-0.67093679,-2.284225245,-0.259625689,1.518144421,-0.170594419,0.432711587,-0.23392287,1.381236514,0.705396726,0.338821815,-2.163323503,-0.16188282
296,3,Dard - E - Disco,2GTasAZimpxzNgE7aXFifI,Sukhwinder Singh,0.0381,0.837,268713,0.839,0.000193,11,0.301,-5.548,1,0.0468,107.025,0.679,299,-1.068434159,1.187577826,0.033416859,0.725626132,-0.165567883,1.552883545,0.921294658,0.475668499,0.705396726,-0.4610952,-0.374997588,0.229834674
297,3,Asli Hip Hop,4ZIvqmpihn94QyFfGcQtdZ,Ranveer Singh,0.572,0.667,108827,0.641,0,8,0.311,-11.009,1,0.609,169.968,0.963,300,1.099327284,-0.047163852,-2.436321207,-0.454213126,-0.170660919,0.712754576,0.9930473,-1.883733664,0.705396726,6.769022907,2.176805774,1.554212869
298,3,Soni De Nakhre,4tBMbRwLJa5BjwJ6FrBlks,Wajid,0.00698,0.829,261013,0.852,0.000278,6,0.055,-5.4,1,0.0477,131.989,0.912,301,-1.194788787,1.129472335,-0.085524031,0.803090326,-0.163324837,0.152668597,-0.843820322,0.539611278,0.705396726,-0.449520838,0.63708031,1.31638439
299,3,Manali Trance,3OZr3vo7SmYpn5XqeQEAOM,Neha Kakkar,0.00814,0.614,203207,0.842,1.33E-05,6,0.212,-4.109,1,0.0745,156.051,0.915,302,-1.19007891,-0.432112728,-0.978445729,0.743502484,-0.170309948,0.152668597,0.282696149,1.097382418,0.705396726,-0.10486206,1.612589778,1.330374301
300,3,Salaam Namaste,7fuze7SkVTRISfwqErqJCn,Kunal Ganjawala,0.217,0.69,276167,0.868,0,5,0.325,-6.472,1,0.0889,96.99,0.69,303,-0.342057455,0.119889434,0.148557819,0.898430872,-0.170660919,-0.127374392,1.093500998,0.076458171,0.705396726,0.080327731,-0.781831497,0.281131012
301,3,Tareefan - Original,6fTEiqvwttauVDmDmDwD2T,Chdry Saqib,0.0899,0.829,186201,0.63,3.19E-06,5,0.167,-7.094,0,0.0778,98.043,0.345,304,-0.858113794,1.129472335,-1.24113518,-0.519759751,-0.170576739,-0.127374392,-0.040190738,-0.192274322,-1.417641964,-0.062422733,-0.739141302,-1.327708696
302,3,Sher Aaya Sher,2qPNdVlqZl1cYqsNc3MXnA,DIVINE,0.0433,0.832,134352,0.657,2.93E-05,7,0.0752,-7.755,1,0.209,104.005,0.756,305,-1.047320917,1.151261894,-2.042039881,-0.35887258,-0.169887728,0.432711587,-0.698879987,-0.477856602,0.705396726,1.624862034,-0.497432905,0.588909044
303,3,"Aankh Marey (From ""Simmba"")",790uNrqzKWCvj8rR1QXNpU,Neha Kakkar,0.289,0.796,212741,0.978,0.00254,5,0.346,-1.266,0,0.0955,129.999,0.8,306,-0.049720269,0.889787186,-0.831175282,1.553897126,-0.103633402,-0.127374392,1.244181545,2.325688653,-1.417641964,0.165206386,0.556402733,0.794094398
304,3,Badal Pe Paon Hai,2aHz87L2Z4a0ZEQ7vMlH8z,Hema Sardesai,0.0717,0.649,243931,0.788,0.00232,9,0.0936,-9.607,1,0.0373,104.999,0.869,307,-0.932010138,-0.177901206,-0.349387444,0.421728141,-0.109438935,0.992797566,-0.566855126,-1.27800544,0.705396726,-0.583269021,-0.457134658,1.115862339
305,4,Saibo,6udC4b4jOSnHb9ItnXgKLR,Shreya Ghoshal,0.736,0.619,195253,0.428,1.27E-05,2,0.136,-7.867,1,0.0281,90.056,0.542,308,1.765206431,-0.395796796,-1.101310124,-1.723434145,-0.170325782,-0.96750336,-0.262623926,-0.526245732,0.705396726,-0.701584721,-1.062946228,-0.409037906
306,4,"Soch Na Sake (From ""Airlift"")",37NCZDUsrHTH3cBC5713Yg,Arijit Singh,0.552,0.498,280948,0.622,0,9,0.182,-7.404,1,0.0329,151.954,0.52,309,1.01812251,-1.274642343,0.222409299,-0.567430024,-0.170660919,0.992797566,0.067438225,-0.326208523,0.705396726,-0.639854791,1.446491271,-0.511630583
307,4,Choomantar,3JbujPTeag5mDMAcye3vDD,Benny Dayal,0.218,0.798,260415,0.861,6.22E-06,8,0.094,-7.612,1,0.037,109.016,0.845,310,-0.337997216,0.904313559,-0.094761258,0.856719383,-0.170496781,0.712754576,-0.563985021,-0.416074051,0.705396726,-0.587127142,-0.29427947,1.003943055
